free_text,label_id
Quá là hợp lý luôn anh ơi,normal
"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.",hate
thầy chơi bẩn vl,hate
Hồi còn sống tôi cũng hay gáy to như anh độ các ông ạ,normal
Giàu quá cô ơi,normal
"tôi có chứng nhận hộ nghèo, gia đình có công với cách mạng, các ông nhường tôi đi :V",normal
Cô duyên mà giờ cô mới biết cô duyên :)),normal
Chuẩn sếp ngta :)),normal
.buồn cười vl 😆,normal
Hahahaha,normal
Chuẩn bị xóa kênh nha thầy =)),normal
không đẹp trai không lấy tiền,normal
Mộc Ca người bố mẫu mực =)))),normal
Lói dối bị môi a khóa ngayy.,normal
Má nhìn xanh xanh cứ tưởng a tôi tự cày view cho mình trên XnXx,normal
😂 nói vậy thì mất danh tiếng bac ba phi VN quá,normal
Nhìn má đẹp quá trời,normal
Ông Trần Dần hài hước nhỉ,normal
Link bạn ơi,normal
Có tiền mà muốn về việt nam là về à,normal
Huhuhu nhưng bị say xe phải ddi xe máy thì sao,normal
Luật do mấy anh ấy ra.nói thế nào chả đươc,normal
Minh Ngô mình đi từ năm hatenormaloffensive9 rồi cơ 🤣🤣🤣,normal
Phương Nam giá cả sao,normal
Thương ông qá . ngưỡng mộ sự hi sinh của ông ❤️,normal
Má ơi nó hài bể bụng,normal
Tùng Bấy Bì 😂,normal
Giáo án đã tạo nên một huyền thoại bất diệt,normal
Ngọc Ánh đừng đi ra ngoài nữa,normal
Bao nhiêu tiền đem cho con đi định cư bên mẽo cả rồi,offensive
nghe toàn dân chúng mình thấy thương Huỳnh,normal
Yến Lý,normal
Ns ra làm gì để rồi lại bị vùi dập,normal
Vũ Hồng sáng nay bạn nhờ mình tìm hộ việc làm nè. Thử liên lạc xem ngta có nhận trả lương theo tuần không,normal
"Quá tốt,vậy là cả thế giới noi gương theo Mỹ có biện pháp chế tài đối với cá nhân,tổ chức,nhà nước vi phạm nhân quyền, Mỹ, Canada,Úc,Nhật và các nước khối EU phối hợp về chống vi phạm nhân quyền như thế thì mới có hiệu quả,mấy thằng đàn áp nhân quyền hết đường chạy,chẳng lẽ nó chạy qua mấy nước nghèo đói lạc hậu như Châu Phi hay mấy nước nhược tiểu ở Châu Á",normal
...Tất nhiên là 6normal% câu chuyện là tất nhiên và tất nhiên là zday thôi 😂😂,normal
"Đu me mây cho vay tiên gop ma noi lam tư thiên, bơt sao lôn đi minh hiêu tui mây ăn chăn tiên tư thiên thi đung hơn",hate
a độ có cỗ phần iphone. Mà cỗ phần quan trọng nên ms lấy cảm hứng.,normal
Lê Hà Thư mẹ y hệt:)))),normal
Một bộ phim không -tấu- hài??,normal
Cho em lên fan cứng với anh tộc trưởng ơi iiii,normal
Lan Trinh,normal
Con bóng sadec =]],normal
Sao không đền bằng rau muống?,offensive
Vn ma,normal
Tối ngày rồi mệt chứ làm gì mà ham,normal
Chi gái tuyệt vời,normal
Panda thái đã thấy,normal
Lần nào nhìn mặt thằng bạn cũng tưởng trùm susan :)),normal
Yen than muon ma muon luot qua zao than.dung la het thuoc chua,offensive
Bà này Người ở Bề Trên hả gì á... toàn nói chuyện kiểu người khuất mặt khuất mài ko... chắc ở bên trại Tâm Thần xuất trại...,hate
Kiếm tiền trăm triệu chứ ạ !!7-8 triệu như bố thì con chỉ ăn đc có cua hoàng đế vs tôm aslatca thôi 😢 Sói said :,normal
Sự lươn lẹo là vậy,normal
Quần áo hàng hiệu trên Cao Bằng mới có thôi (づ￣ ³￣)づ,normal
Anna Nguyễn càng nghe càng hay với kiểu luyến láy vẫn y nguyên,normal
Miện giống lôm trâu,offensive
Sống chậm thôi =))),normal
"Tuyệt vời,hay ko bằng hên.",normal
Lịch sử : là những sự việc hiện thực được ghi chép lại,normal
Hay quá k tưởng 🤣🤣,normal
"hate cái thằng mọi rợ này phải cho nó ở tù mục xương thì nó mới tởn ! Chứ cho bọn nó ở tù có vài năm, bọn nó đéo có sợ đâu !",hate
"^ ""viện trợ của lào"" =)))",normal
Thay vì a cầm cái cốc kia thành cái lu rựu Tây thì pờ nhồ luôn đúng chất dân chơi kk,normal
Đeo tai nghe vào nghe thấm ghê.,normal
Bánh cuốn cao bằng,normal
🤦‍♀️😪 mạng mẽo như cức chỗ các bác có v không,normal
Vn mà tuyển đăng ký ngay,normal
Em dep qua ha,normal
"Cứ thế nhé, nhà tiên tri vũ trụ Trần Dần nói quá chuẩn.",normal
Chi ba 🍌🍌🍌🍌🍌🦷🦷🦷,normal
Có đại gia dân chống lưng hết...các đồng chí ko cần manh động 😷😷😷,normal
muốn ckầm kảm,normal
Thằng này nó nghĩ nó là ai. Không cách ly thì cút qua nước khác mà sống.,hate
Bác Thăng đi đâu đó rồi,normal
"t thấy thằng Mai Anh Tuấn nói chuẩn rồi đó, thằng dưới thấy sao ?",normal
Hi vọng anh ý âm tính,normal
"Phạm Việt Duy chơi quả quần giống zậy, đảm bảo nổi nhất sân bay lun nha ck 🤣",normal
Cô có duyên lắm nha,normal
Hay lắm bạn like,normal
xóa kênh Thầy Giáo Ba trước đã,normal
bạn đọc lai đi bác ấy cũg là người tham gia giàh dc độc lập cho đất nước này.mag thuơg tật trên mình. chỉ vì cuộc sốg chở thuê chở mướn chứ bác có muốn vô tình giết người đâu. nhìn tổg thể cũg có nhiều nguyên do mà bạn. đất nước nợ bác nhưg bác vô tình nợ lại gia đìh e bé.,normal
Giải này mua bằng mấy vali tiền anh ơi :)),normal
Mình cũng vậy,normal
giong ca lozz trong lang fo,offensive
Kinh tế đinhh hướng XHCN đây mà...,normal
offensive/offensive/offensive9normalnormal  offensive:4normal:normalnormal AM,normal
Minh Trần ok ơi. E có chất điện zải để tăng sức đề kháng rồi.,normal
"Huỳnh Hữu Vinh bó tay, đeo khẩu trang xong lại kéo xuống để nói chuyện thì đeo làm gì. :(",normal
Tuấn Mạnh :))) Nhật nổi tiếng biến thái mà,hate
Có ai bt fb của bả hk 😂😂,normal
Bút hình con c,offensive
Ông Trần Dần chưa chết hả mọi người.,normal
ad ơi rep ib mình với nhaa,normal
Shinna Pi cho đó lấy đi,normal
Hồ Ánh Xuân nghiệp,normal
Đén lức vỡ nợ,normal
Cười muốn sỉu😁😁😁😂😂,normal
Em gái xinh toá nè,normal
Thùy Trang (Giảm cân Dema Fitness) thứ bạn mất nết :)),hate
Stop ❌,normal
nunu à :v,normal
Nhẹ nhàng bỏ fl thôi làm gì căng =))),normal
Beat của bài Già cùng nhau là được phải không nhỉ ?,normal
Giá như không phải là ông già t ...,normal
Page hay mà abe ơii :v,normal
Nghe tới tháng nhưng lại không chảy máu,normal
Hợp lí quá a ơiiii,normal
Lê Văn Quật bọn mình đều chờ thầy thực hiện,normal
Tội nghiệp cho cô đeo vàng này quá... tưởng vậy là cô ấy hay lắm...,normal
Bùi Đình Nam,normal
Người ta ơ đoài loan lên tp kiếm gì vậy má,normal
"Nguyen Kieu Oanh c thấy avatar ko, nó tự nt với mình nó lun â",normal
Đi nghiệp nãy giờ :))))),normal
có phải nhà tiên tri hâm mộ như quỳnh ko?,normal
Day la baroibeo,normal
Ba chui ma co thag con ngoi ke ben hoc hoi,normal
Ngầu quá thầy ơi,normal
Con ho ly tinh nay o tha thu duoc,hate
Sena nhìn mặc như lồn,hate
Tú ơi cứu abeeeeee,normal
Bình Nhi thích minguk,normal
Trang Anh việc nhẹ lương cao,normal
Cần lắm offensive buổi xem phim trước tết b ơi Nguyễn Trung phim này,normal
Thế thì toang😩,normal
mong anh xu ko thấy 😂,normal
Em thấy sự hi sinh của Cô nhưng chưa thấy đc thành công của Thầy,normal
..,normal
Đhs cứ mặc định nghĩ là nội bài là tđn nào nhỉ? Qatar thì nó cũng có sân bay mà từ qatar về hà nội phải transit qua bangkok nhé :))). Sân bay nào cũng có trộm cả thôi :))),hate
Nếu đại lý bị phạt thật thì chắc đại lý kg im vậy đâu. Chiêu trò thôi,normal
offensive pha backdoor của shaco làm abe cay cú =))),normal
Tui noid nh cừi đau bụng,normal
@Lâm Trần Ngọc Phúc ừa m nói t mới để ý bả nói khong thích mà bả nhắc hoài.,normal
kinh nhờ kk,normal
Cô này có xuống 8 tầng địa ngục cũng ko ai tha thứ đâu các bạn ạ,hate
offensive3:normalnormal khỏi cảm mơn,normal
Cố lên 🇻🇳💞,normal
Tất nhiên hoài,normal
🐷,normal
Lê Quang Trường offensive 3normal,normal
Mấy bài trước hợp tác với kicm còn hay chứ vô nghe bài mới như hạch vậy,hate
Chân Ngắn Ngọc Hoàng chứ không phải hoàng thượng,normal
Châu đẹp trai quá à,normal
Sống chậm để hiểu nhau hơn anh em nhé 😢,normal
đkm đứa nào bảo idol trần dần t mắc covid đấy :v,hate
Hợp Lý SẾP ơiii !!!! =))),normal
Nghe vô sinh nhưng lại sinh lí mạnh kk,normal
Đấy dân chơi đấy,normal
Nguyễn Phát mai em đi đám cưới 😌,normal
Chấp gì thằng thiểu năng đó Trần Ngọc Giàu ơi,offensive
Này ad. Mai mốt CS ra cái luật đi xe hate bánh phải có bình xịt cay thì vui nhỉ. Ar tha hồ xịt . Haha,normal
Thích anh Châu dễ sợ,normal
🤣🤣🤣,normal
Thí chủ cho bần tăng xin video =)),normal
Thôi năm trước lỡ chúc nyc sinh nhật rồi thôi chúc nốt năm nay nhỉ :)),normal
Thực tế k phải là ai cũng chọn được cái ước muốn,normal
sói đáng iu quá a ê !!,normal
thì làm sao ? có vấn đề gì à ?,normal
Uiss cùi vl :)) lương mấy chục ngìn đồng còn đc ăn pizza loại kẹo dẻo đây :)),offensive
tag e luôn a êi,normal
Đoàn Sơn Tênh chơi chơi à,normal
Ừ cho là vậy đi vậy kinh tế và an Sinh thì 5normal năm nữa mới bằng thái lan nha một lũ ngáo banh bóng hay ho gì mà tự hào đúng chế độ đào tạo người hay thật,hate
Len tp chi vay ma cai mui cong vong,normal
miễn nhiễm r à,normal
Biết vậy bắn chết ông này trước cho ông hỏi tiên chi để khỏi có corona 👾,hate
Chưa đầy hate tuần mà lên như gió,normal
"Thoại Trần \""chính tã\"" ?",normal
zo a,normal
@Kì Cục Thì hổm nay á im mình im cái người ta tưởng mình hiền người ta cứ ăn hiếp hoài vậy đó ☺,normal
Thùy Trang nghe ài ái ai nghe sợ luôm ấy,normal
Hương Thảo vkl,hate
được anh ạ,normal
Tốt nhất là giết bỏ đi vài thành phần óc chó đó là vừa,offensive
Chửi xong rồi khóc như chó năn nỉ công đồng,offensive
Phúc Nhã trung thu mua đèn cho t rước nha :((,normal
Một phương diện khác,normal
Tặng anh vì bài viết mang tính chà đạp lên nổi đau của ngk 🙃🙃,normal
Trang Trần dm cm với t,hate
Vũ Hà cho khoẻ :)),normal
Rất chi là có sức hút :)),normal
"họ đang bận làm tượng đài, bận xây cầu nghìn tỷ,đường nghìn tỷ ở nơi khác. rồi từ từ sẽ có. kêu cái đéo gì. xây có tiền đút túi mà dại gì ko xây.",offensive
Kiểu dì cũng dễ Thưn,normal
Giống Huỳnh Lập quá.,normal
Đam mê kiếm tiền cũng hợp lí mà :)),normal
@mai nguyen cười vỡ bụng với mấy chế,normal
Sống mũi lệch thật,normal
Sơn Nguyễn xin video b,normal
"Việt Nam phải khéo,  CS Việt Nam không đến nỗi ác độc như TQ đâu.  Về VN đi rồi biết,  thiệt đó.",normal
Treo súng chỗ đó làm gì thế :v,normal
Con này rễ bị chặt đầu và tứ chi quá.đất đó t thấy nhiều đứa khùng con này ko ngoại lệ,hate
Phương Thảo đag chờ triệu chứng tiêu chảy nè,normal
Quan chức lương thì cũng như ta thôi. Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. Lạ.,hate
Khổ thôi chứ biết làm thnao đc? Đi đâu đc mà phải châm biếm nhau! Ai chẳng biết khổ nhưng làm gì đc đây! Xã hội nó thối nát nhưng lũ mọi rợ quá đông và hung hãn...,hate
Phò người ta có làm gì bọn bây ko ? Hàng ngày có những đứa hiếp dâm cướp tiền bọn bây sao im lặng vậy.,normal
Lồn ba rọi,offensive
Hết mẽ tiền rồi. Tăng thuế thôi,normal
Vậy giải thích như thế nào về việc yêu cầu xuất hóa đơn thì nó không xuất.,normal
mèo Tôm đầu độc tùng sói ;v,normal
Chữi nhiều quá tắt thở bây giờ,offensive
Xinh gái đấy.,normal
Ok Abe iuu nạ 😗,normal
Theo tao thì nó dùng cái này để dìm vụ cá chết,normal
Tộc mixi nghỉ lễ vui vẻ :)),normal
Đưa cho nhà chồng nó coi,normal
Nay anh Độ tự nhiên nhẹ nhàng dịu dàng như con gái thế này thì năm nay ra chủ đề về người phụ nữ nhá anh em :)))),normal
Giọng abe the thé như con gái mới tiền mãn kinh vậy :),normal
Ngan Anh thấy mà tức,normal
Mỹ Vân :))) douma bữa mới bị nè cd,normal
Anh làm giám khảo ct TTDH thì Trấn Thành Trường Giang tuổi,normal
Nguyễn Thị Cẩm Tiên :v,normal
Tú Tú bắt trend liền,normal
Cùm măn chằn lai cầm tay bự hơn bóp l.. nghe ko 😂😂😂,offensive
Đồ cao bằng phải chất ae ạ,normal
Hay quá anh ưi,normal
Abe nóng quá,normal
dm éo học thì làm cc gì biết chữ,offensive
Hình ảnh những thanh niên an ủi nhau =)),normal
Đánh chết mẹ thằng này đi,offensive
Luv,normal
"ngày VNCH thất thủ, có bao tướng lĩnh tuẫn tiết giữ danh dự với đất nước của họ ! sau ngày đấy tôi chả thấy thằng mã mẹ nào có đủ khí tiết như thế...toàn lũ vịn quốc vinh thân ! bưng bô cho giặc bỏ mặc dân tộc ngày càng lầm than.",hate
Thanh Bình kkk,normal
bt mà a êy,normal
Bú l ngọc Trinh sẽ tinh,hate
"đất nước còn nhiều người khổ, rất khổ là nhờ ơn sự lãnh đạo của đám ngợm cộng sản đoảng và boác.",hate
Mà ông minh hiếu nữ tính,normal
Lạy đức phật phù hộ cho chúng con vượt qua .nam mô a đìa phật,normal
Trùng hợp??,normal
U cao long no het di chi,normal
Tuấn Nguyễn cẩn thận nha,normal
Có thật nha,normal
:(,normal
Võ Hồng Nhung Phạm Hồng Giang Maii Anhh Uyên Thảo Tống Xuân Hòa Linh Khánh :)),normal
"Phạm Văn Đồng Ngta về nước thì có gì sai hả bạn trong khi họ cũng có ý thức và thực hiện tự cách ly, VN còn đón công dân từ các nước đang bùng dịch về mà bạn nch kiểu hơi ích kỉ đấy :)) Nước mình vốn nhân ái nên b đừng suy nghĩ như vậy nha",normal
